"prvdr_id","scr","msr_cd","ftnt_id"
"390147","0.97","SPP_1",""
"390150","0.98","SPP_1",""
"390151","0.95","SPP_1",""
"390153","1.06","SPP_1",""
"390154","1","SPP_1",""
"390156","1.05","SPP_1",""
"390157","1.28","SPP_1",""
"390160","1","SPP_1",""
"390162","1.01","SPP_1",""
"390163","0.97","SPP_1",""
"390164","1","SPP_1",""
"390168","0.98","SPP_1",""
"390173","1.01","SPP_1",""
"390174","1.02","SPP_1",""
"390178","0.97","SPP_1",""
"390179","1.01","SPP_1",""
"390180","1.05","SPP_1",""
"390183","1.06","SPP_1",""
"390184","1.08","SPP_1",""
"390185","1.03","SPP_1",""
"390192","0.88","SPP_1",""
"390194","1.02","SPP_1",""
"390195","0.99","SPP_1",""
"390197","1.04","SPP_1",""
"390198","1.03","SPP_1",""
"390199","0.99","SPP_1",""
"390201","1.04","SPP_1",""
"390203","0.99","SPP_1",""
"390204","1.06","SPP_1",""
"390211","1","SPP_1",""
"390217","1.08","SPP_1",""
"390219","1.04","SPP_1",""
"390220","1.03","SPP_1",""
"390222","0.99","SPP_1",""
"390223","1.01","SPP_1",""
"390225","1.01","SPP_1",""
"390226","1.03","SPP_1",""
"390228","1.04","SPP_1",""
"390231","0.99","SPP_1",""
"390233","0.95","SPP_1",""
"390236","0.89","SPP_1",""
"390237","1.03","SPP_1",""
"390256","1","SPP_1",""
"390258","1.02","SPP_1",""
"390263","0.96","SPP_1",""
"390265","1.06","SPP_1",""
"390266","1.05","SPP_1",""
"390267","1.07","SPP_1",""
"390268","0.99","SPP_1",""
"390270","1.12","SPP_1",""
"390272","0.64","SPP_1",""
"390278","0.71","SPP_1",""
"390290","1.03","SPP_1",""
"390304","1.19","SPP_1",""
"390307","Not Available","SPP_1","16"
"390312","1.26","SPP_1",""
"390314","0.99","SPP_1",""
"390316","0.93","SPP_1",""
"390318","0.83","SPP_1",""
"390321","1.02","SPP_1",""
"390322","0.83","SPP_1",""
"390323","1.05","SPP_1",""
"390324","Not Available","SPP_1","16"
"390325","0.88","SPP_1",""
"390326","Not Available","SPP_1","16"
"410001","1.05","SPP_1",""
"410004","1.03","SPP_1",""
"410005","1.06","SPP_1",""
"410006","1.04","SPP_1",""
"410007","0.98","SPP_1",""
"410008","0.93","SPP_1",""
"410009","1.1","SPP_1",""
"410010","1.03","SPP_1",""
"410011","1.03","SPP_1",""
"410012","1.01","SPP_1",""
"410013","1.01","SPP_1",""
"420002","1.04","SPP_1",""
"420004","0.97","SPP_1",""
"420005","0.99","SPP_1",""
"420007","0.96","SPP_1",""
"420009","0.99","SPP_1",""
"420010","0.96","SPP_1",""
"420011","1","SPP_1",""
"420015","0.93","SPP_1",""
"420016","1.09","SPP_1",""
"420018","1","SPP_1",""
"420019","0.93","SPP_1",""
"420020","0.98","SPP_1",""
"420023","1.01","SPP_1",""
"420026","1","SPP_1",""
"420027","1.05","SPP_1",""
"420030","0.93","SPP_1",""
"420033","0.98","SPP_1",""
"420036","0.98","SPP_1",""
"420037","0.93","SPP_1",""
"420038","1.12","SPP_1",""
"420039","0.97","SPP_1",""
"420043","0.92","SPP_1",""
"420048","1.01","SPP_1",""
"420049","1","SPP_1",""
"420051","0.95","SPP_1",""
"420053","0.97","SPP_1",""
"420054","0.99","SPP_1",""
"420055","0.92","SPP_1",""
"420057","0.88","SPP_1",""
"420062","0.89","SPP_1",""
"420064","0.9","SPP_1",""
"420065","1.01","SPP_1",""
"420066","1.03","SPP_1",""
"420067","0.96","SPP_1",""
"420068","0.98","SPP_1",""
"420069","0.91","SPP_1",""
"420070","0.99","SPP_1",""
"420071","1","SPP_1",""
"420072","0.87","SPP_1",""
"420073","0.99","SPP_1",""
"420078","0.99","SPP_1",""
"420079","1.02","SPP_1",""
"420080","1.03","SPP_1",""
"420082","1.01","SPP_1",""
"420083","1.02","SPP_1",""
"420085","0.96","SPP_1",""
"420086","1.01","SPP_1",""
"420087","0.98","SPP_1",""
"420089","1.07","SPP_1",""
"420091","0.98","SPP_1",""
"420098","0.97","SPP_1",""
"420101","1.03","SPP_1",""
"420102","0.92","SPP_1",""
"420103","0.99","SPP_1",""
"420104","0.98","SPP_1",""
"430005","0.91","SPP_1",""
"430008","0.84","SPP_1",""
"430012","0.94","SPP_1",""
"430013","0.94","SPP_1",""
"430014","0.99","SPP_1",""
"430015","0.83","SPP_1",""
"430016","0.97","SPP_1",""
"430027","0.98","SPP_1",""
"430048","0.93","SPP_1",""
"430077","0.99","SPP_1",""
"430081","0.86","SPP_1",""
"430083","Not Available","SPP_1","16"
"430084","0.87","SPP_1",""
"430089","0.9","SPP_1",""
"430090","0.86","SPP_1",""
"430091","0.88","SPP_1",""
"430092","0.94","SPP_1",""
"430093","Not Available","SPP_1","16"
"430094","Not Available","SPP_1","16"
"430095","1.04","SPP_1",""
"430096","1.01","SPP_1",""
"440001","0.93","SPP_1",""
"440002","1.03","SPP_1",""
"440003","1.07","SPP_1",""
"440006","1.01","SPP_1",""
"440007","0.92","SPP_1",""
"440008","1.07","SPP_1",""
"440009","0.93","SPP_1",""
"440010","0.68","SPP_1",""
"440011","1","SPP_1",""
"440012","1.04","SPP_1",""
"440015","0.98","SPP_1",""
"440016","1.15","SPP_1",""
"440017","1.01","SPP_1",""
"440018","1.06","SPP_1",""
"440020","1.03","SPP_1",""
"440025","0.99","SPP_1",""
"440029","1.05","SPP_1",""
"440030","1.03","SPP_1",""
"440031","1","SPP_1",""
"440032","0.84","SPP_1",""
"440033","0.95","SPP_1",""
"440034","0.96","SPP_1",""
"440035","1.02","SPP_1",""
"440039","0.99","SPP_1",""
"440040","1.03","SPP_1",""
"440046","1.04","SPP_1",""
"440047","1.03","SPP_1",""
"440048","0.99","SPP_1",""
"440049","1.02","SPP_1",""
"440050","0.95","SPP_1",""
"440051","0.99","SPP_1",""
"440053","0.98","SPP_1",""
"440054","0.84","SPP_1",""
"440056","1.06","SPP_1",""
"440057","0.93","SPP_1",""
"440058","0.98","SPP_1",""
"440059","0.99","SPP_1",""
"440060","0.94","SPP_1",""
"440061","1.08","SPP_1",""
"440063","1","SPP_1",""
"440064","0.97","SPP_1",""
"440065","0.98","SPP_1",""
"440067","1.06","SPP_1",""
"440068","1","SPP_1",""
"440070","1.08","SPP_1",""
"440072","1.06","SPP_1",""
"440073","1.02","SPP_1",""
"440081","0.9","SPP_1",""
"440082","0.96","SPP_1",""
"440083","0.92","SPP_1",""
"440084","1.05","SPP_1",""
"440091","0.98","SPP_1",""
"440102","0.96","SPP_1",""
"440104","1.05","SPP_1",""
"440109","0.97","SPP_1",""
"440110","0.88","SPP_1",""
"440111","1.06","SPP_1",""
"440115","0.95","SPP_1",""
"440120","0.95","SPP_1",""
"440125","0.99","SPP_1",""
"440130","1.14","SPP_1",""
"440131","1.11","SPP_1",""
"440132","1.06","SPP_1",""
"440133","0.99","SPP_1",""
"440137","0.99","SPP_1",""
"440141","0.93","SPP_1",""
"440144","1.04","SPP_1",""
"440148","0.89","SPP_1",""
"440150","0.98","SPP_1",""
"440151","1","SPP_1",""
"440152","1.06","SPP_1",""
"440153","0.81","SPP_1",""
"440156","0.99","SPP_1",""
"440159","1.1","SPP_1",""
"440161","1","SPP_1",""
"440168","1.1","SPP_1",""
"440173","0.98","SPP_1",""
"440174","1","SPP_1",""
"440175","0.97","SPP_1",""
"440176","0.95","SPP_1",""
"440180","0.87","SPP_1",""
"440181","0.99","SPP_1",""
"440182","1.16","SPP_1",""
"440183","1.06","SPP_1",""
"440184","1","SPP_1",""
"440185","1.06","SPP_1",""
"440186","1.22","SPP_1",""
"440187","1.03","SPP_1",""
"440189","1","SPP_1",""
"440192","1.01","SPP_1",""
"440193","1.06","SPP_1",""
"440194","1.01","SPP_1",""
"440197","0.98","SPP_1",""
"440200","1","SPP_1",""
"440218","0.89","SPP_1",""
"440227","1.03","SPP_1",""
"440228","1.04","SPP_1",""
"450002","1.02","SPP_1",""
"450005","0.93","SPP_1",""
"450007","1.07","SPP_1",""
"450010","1.07","SPP_1",""
"450011","1","SPP_1",""
"450015","0.96","SPP_1",""
"450018","0.98","SPP_1",""
"450021","1.03","SPP_1",""
"450023","0.98","SPP_1",""
"450024","0.98","SPP_1",""
"450028","1.08","SPP_1",""
"450029","0.98","SPP_1",""
"450032","0.97","SPP_1",""
"450033","1.04","SPP_1",""
"450034","1.07","SPP_1",""
"450035","1.04","SPP_1",""
"450037","1.01","SPP_1",""
"450039","1.03","SPP_1",""
"450040","1.02","SPP_1",""
"450042","0.97","SPP_1",""
"450044","1.01","SPP_1",""
"450046","1.06","SPP_1",""
"450051","0.99","SPP_1",""
"450052","0.86","SPP_1",""
"450054","0.97","SPP_1",""
"450055","0.94","SPP_1",""
"450056","1.03","SPP_1",""
"450058","1.04","SPP_1",""
"450064","1.15","SPP_1",""
"450068","1.01","SPP_1",""
"450072","0.99","SPP_1",""
"450073","0.87","SPP_1",""
"450078","0.85","SPP_1",""
"450079","1.03","SPP_1",""
"450080","1.07","SPP_1",""
"450082","1.1","SPP_1",""
"450083","1.05","SPP_1",""
"450085","0.93","SPP_1",""
"450087","1.06","SPP_1",""
"450090","1.12","SPP_1",""
"450092","1.02","SPP_1",""
"450097","1.19","SPP_1",""
"450099","0.93","SPP_1",""
"450101","0.99","SPP_1",""
"450102","1.05","SPP_1",""
"450104","1.04","SPP_1",""
"450107","0.98","SPP_1",""
"450108","1.02","SPP_1",""
"450119","1.05","SPP_1",""
"450124","1.08","SPP_1",""
"450128","1.01","SPP_1",""
"450130","1.04","SPP_1",""
"450132","1.07","SPP_1",""
"450133","1.01","SPP_1",""
"450135","1.09","SPP_1",""
"450137","1.08","SPP_1",""
"450143","0.99","SPP_1",""
"450144","0.86","SPP_1",""
"450147","1.06","SPP_1",""
"450148","1.04","SPP_1",""
"450152","0.97","SPP_1",""
"450154","0.86","SPP_1",""
"450155","1.02","SPP_1",""
"450162","0.98","SPP_1",""
"450163","1","SPP_1",""
"450165","1.1","SPP_1",""
"450176","1.05","SPP_1",""
"450177","0.94","SPP_1",""
"450178","0.74","SPP_1",""
"450184","1.15","SPP_1",""
"450187","0.89","SPP_1",""
"450188","1","SPP_1",""
"450192","0.89","SPP_1",""
"450193","1.01","SPP_1",""
"450194","0.97","SPP_1",""
"450196","1.06","SPP_1",""
"450200","1.08","SPP_1",""
"450203","1.09","SPP_1",""
"450209","1.05","SPP_1",""
"450210","1","SPP_1",""
"450211","1.06","SPP_1",""
"450213","0.98","SPP_1",""
"450214","1.1","SPP_1",""
"450219","0.94","SPP_1",""
"450221","0.75","SPP_1",""
"450222","1.1","SPP_1",""
"450229","1","SPP_1",""
"450231","1.03","SPP_1",""
"450235","0.99","SPP_1",""
"450236","1.02","SPP_1",""
"450237","1.08","SPP_1",""
"450241","0.84","SPP_1",""
"450243","0.87","SPP_1",""
"450253","0.93","SPP_1",""
"450270","0.9","SPP_1",""
"450271","1.07","SPP_1",""
"450272","1.04","SPP_1",""
"450280","1.08","SPP_1",""
"450283","0.9","SPP_1",""
"450289","0.97","SPP_1",""
"450292","1.03","SPP_1",""
"450293","0.94","SPP_1",""
"450296","1.21","SPP_1",""
"450299","1.03","SPP_1",""
"450306","0.86","SPP_1",""
"450324","1.09","SPP_1",""
"450330","1.08","SPP_1",""
"450340","1.05","SPP_1",""
"450346","1.07","SPP_1",""
"450347","1.11","SPP_1",""
"450348","1","SPP_1",""
"450351","0.95","SPP_1",""
"450352","1.11","SPP_1",""
"450358","0.98","SPP_1",""
"450369","0.94","SPP_1",""
"450370","1","SPP_1",""
"450372","1.02","SPP_1",""
"450373","0.99","SPP_1",""
"450379","1.25","SPP_1",""
"450388","1.05","SPP_1",""
"450389","1.04","SPP_1",""
"450395","1.05","SPP_1",""
"450399","0.99","SPP_1",""
"450400","0.99","SPP_1",""
"450403","1.14","SPP_1",""
"450411","0.98","SPP_1",""
"450419","1.13","SPP_1",""
"450422","1.07","SPP_1",""
"450424","1.06","SPP_1",""
"450431","1.03","SPP_1",""
"450438","1.03","SPP_1",""
"450446","1.07","SPP_1",""
"450447","0.97","SPP_1",""
"450451","0.91","SPP_1",""
"450460","0.92","SPP_1",""
"450462","1.08","SPP_1",""
"450465","1.09","SPP_1",""
"450469","1.02","SPP_1",""
"450475","1.05","SPP_1",""
"450484","0.98","SPP_1",""
"450488","Not Available","SPP_1","16"
"450489","0.96","SPP_1",""
"450497","0.98","SPP_1",""
"450498","0.94","SPP_1",""
"450508","1.12","SPP_1",""
"450518","1.14","SPP_1",""
"450537","1.21","SPP_1",""
"450539","0.98","SPP_1",""
"450558","0.97","SPP_1",""
"450563","1.08","SPP_1",""
"450565","1.06","SPP_1",""
"450571","0.91","SPP_1",""
"450573","1.05","SPP_1",""
"450578","Not Available","SPP_1","16"
"450580","1.01","SPP_1",""
"450584","0.97","SPP_1",""
"450586","0.96","SPP_1",""
"450587","1.04","SPP_1",""
"450591","0.99","SPP_1",""
"450596","1.02","SPP_1",""
"450597","1.04","SPP_1",""
"450604","0.99","SPP_1",""
"450605","1.08","SPP_1",""
"450610","1.13","SPP_1",""
"450615","0.91","SPP_1",""
"450617","1.07","SPP_1",""
"450620","0.92","SPP_1",""
"450634","1.1","SPP_1",""
"450638","1.11","SPP_1",""
"450639","1.08","SPP_1",""
"450641","0.94","SPP_1",""
"450643","1","SPP_1",""
"450644","1.19","SPP_1",""
"450647","1.04","SPP_1",""
"450651","1.16","SPP_1",""
"450653","0.98","SPP_1",""
"450654","0.83","SPP_1",""
"450656","1.07","SPP_1",""
"450658","1.04","SPP_1",""
"450659","1.14","SPP_1",""
"450661","1.02","SPP_1",""
"450662","1.03","SPP_1",""
"450668","1.01","SPP_1",""
"450669","1.01","SPP_1",""
"450670","1.11","SPP_1",""
"450672","1.06","SPP_1",""
"450674","1.04","SPP_1",""
"450675","1.08","SPP_1",""
"450677","1.12","SPP_1",""
"450678","1.14","SPP_1",""
"450683","0.87","SPP_1",""
"450684","1.11","SPP_1",""
"450686","1.04","SPP_1",""
"450688","1.1","SPP_1",""
"450690","1.03","SPP_1",""
"450694","1.05","SPP_1",""
"450697","1","SPP_1",""
"450698","0.96","SPP_1",""
"450702","1.01","SPP_1",""
"450709","1.07","SPP_1",""
"450711","1.01","SPP_1",""
"450713","1.06","SPP_1",""
"450716","1.17","SPP_1",""
"450718","1.02","SPP_1",""
"450723","1.14","SPP_1",""
"450730","1.14","SPP_1",""
"450742","1.09","SPP_1",""
"450743","1.16","SPP_1",""
"450746","1.01","SPP_1",""
"450747","1.03","SPP_1",""
"450749","1.22","SPP_1",""
"450754","0.91","SPP_1",""
"450755","0.94","SPP_1",""
"450766","0.95","SPP_1",""
"450770","0.78","SPP_1",""
"450771","1.06","SPP_1",""
"450774","1.01","SPP_1",""
"450775","1.13","SPP_1",""
"450779","1.07","SPP_1",""
"450780","0.91","SPP_1",""
"450788","0.98","SPP_1",""
"450795","1.29","SPP_1",""
"450796","Not Available","SPP_1","16"
"450797","Not Available","SPP_1","16"
"450801","1.06","SPP_1",""
"450803","1.18","SPP_1",""
"450804","0.93","SPP_1",""
"450808","0.89","SPP_1",""
"450809","1.04","SPP_1",""
"450813","0.68","SPP_1",""
"450820","1.11","SPP_1",""
"450822","1.01","SPP_1",""
"450825","1.06","SPP_1",""
"450827","1.11","SPP_1",""
"450828","1.04","SPP_1",""
"450831","Not Available","SPP_1","16"
"450832","1.04","SPP_1",""
"450833","1.14","SPP_1",""
"450834","0.82","SPP_1",""
"450839","1.02","SPP_1",""
"450840","1.17","SPP_1",""
"450841","0.89","SPP_1",""
"450844","1.1","SPP_1",""
"450845","0.96","SPP_1",""
"450847","1.06","SPP_1",""
"450848","1.15","SPP_1",""
"450851","0.99","SPP_1",""
"450853","1.11","SPP_1",""
"450855","1.01","SPP_1",""
"450856","0.98","SPP_1",""
"450860","0.95","SPP_1",""
"450862","1.2","SPP_1",""
"450864","0.99","SPP_1",""
"450865","1.17","SPP_1",""
"450867","1.02","SPP_1",""
"450869","1.05","SPP_1",""
"450871","0.94","SPP_1",""
"450872","0.97","SPP_1",""
"450874","Not Available","SPP_1","16"
"450875","0.93","SPP_1",""
"450876","0.96","SPP_1",""
"450877","1.09","SPP_1",""
"450880","1.09","SPP_1",""
"450883","Not Available","SPP_1","16"
"450884","1.04","SPP_1",""
"450885","1.21","SPP_1",""
"450886","Not Available","SPP_1","16"
"450888","1.09","SPP_1",""
"450889","Not Available","SPP_1","16"
"450890","1.04","SPP_1",""
"450891","1.04","SPP_1",""
"450893","1.09","SPP_1",""
"450894","1.02","SPP_1",""
"460001","1.03","SPP_1",""
"460003","1.1","SPP_1",""
"460004","0.95","SPP_1",""
"460005","1.03","SPP_1",""
"460006","0.96","SPP_1",""
"460007","0.93","SPP_1",""
"460009","1.03","SPP_1",""
"460010","0.99","SPP_1",""
"460011","0.93","SPP_1",""
"460013","0.98","SPP_1",""
"460014","0.98","SPP_1",""
"460015","0.96","SPP_1",""
"460017","1","SPP_1",""
"460019","0.86","SPP_1",""
"460021","0.94","SPP_1",""
"460023","0.97","SPP_1",""
"460026","1.09","SPP_1",""
"460030","0.85","SPP_1",""
"460033","1.01","SPP_1",""
"460035","0.72","SPP_1",""
"460039","0.93","SPP_1",""
"460041","1.08","SPP_1",""
"460042","1","SPP_1",""
"460044","0.97","SPP_1",""
"460047","1.03","SPP_1",""
"460049","1.01","SPP_1",""
"460051","1.07","SPP_1",""
"460052","1.06","SPP_1",""
"460054","0.96","SPP_1",""
"460057","1.01","SPP_1",""
"460058","0.92","SPP_1",""
"470001","0.97","SPP_1",""
"470003","0.97","SPP_1",""
"470005","0.99","SPP_1",""
"470011","1.19","SPP_1",""
"470012","0.91","SPP_1",""
"470024","0.94","SPP_1",""
"490001","0.92","SPP_1",""
"490002","0.93","SPP_1",""
"490004","0.91","SPP_1",""
"490005","0.94","SPP_1",""
"490007","1","SPP_1",""
"490009","0.99","SPP_1",""
"490011","1.01","SPP_1",""
"490012","0.91","SPP_1",""
"490013","0.92","SPP_1",""
"490017","0.97","SPP_1",""
"490018","0.91","SPP_1",""
"490019","0.97","SPP_1",""
"490020","1.04","SPP_1",""
"490021","0.98","SPP_1",""
"490022","1.02","SPP_1",""
"490023","1.01","SPP_1",""
"490024","0.97","SPP_1",""
"490027","0.87","SPP_1",""
"490032","0.99","SPP_1",""
"490033","0.83","SPP_1",""
"490037","0.92","SPP_1",""
"490038","0.83","SPP_1",""
"490040","0.99","SPP_1",""
"490041","0.96","SPP_1",""
"490042","0.99","SPP_1",""
"490043","1.04","SPP_1",""
"490044","0.98","SPP_1",""
"490045","0.99","SPP_1",""
"490046","0.97","SPP_1",""
"490048","1.02","SPP_1",""
"490050","0.95","SPP_1",""
"490052","0.98","SPP_1",""
"490053","0.93","SPP_1",""
"490057","0.96","SPP_1",""
"490059","1","SPP_1",""
"490060","0.93","SPP_1",""
"490063","1","SPP_1",""
"490066","0.97","SPP_1",""
"490067","1.02","SPP_1",""
"490069","0.97","SPP_1",""
"490075","0.98","SPP_1",""
"490077","0.95","SPP_1",""
"490079","1.01","SPP_1",""
"490084","0.93","SPP_1",""
"490088","0.93","SPP_1",""
"490089","0.89","SPP_1",""
"490090","1","SPP_1",""
"490092","0.85","SPP_1",""
"490093","1","SPP_1",""
"490094","1","SPP_1",""
"490097","1.02","SPP_1",""
"490098","0.95","SPP_1",""
"490101","0.92","SPP_1",""
"490105","Not Available","SPP_1","16"
"490107","0.98","SPP_1",""
"490109","0.68","SPP_1",""
"490110","0.96","SPP_1",""
"490111","0.93","SPP_1",""
"490112","1","SPP_1",""
"490113","1.02","SPP_1",""
"490114","0.9","SPP_1",""
"490115","1.01","SPP_1",""
"490116","0.98","SPP_1",""
"490117","1.02","SPP_1",""
"490118","0.98","SPP_1",""
"490119","0.93","SPP_1",""
"490120","0.99","SPP_1",""
"490122","0.94","SPP_1",""
"490123","0.83","SPP_1",""
"490126","0.96","SPP_1",""
"490127","0.87","SPP_1",""
"490130","0.89","SPP_1",""
"490136","1.01","SPP_1",""
"490140","1.03","SPP_1",""
"490141","0.98","SPP_1",""
"500001","0.95","SPP_1",""
"500002","0.92","SPP_1",""
"500003","0.98","SPP_1",""
"500005","0.97","SPP_1",""
"500007","0.95","SPP_1",""
"500008","0.94","SPP_1",""
"500011","0.98","SPP_1",""
"500012","0.97","SPP_1",""
"500014","0.94","SPP_1",""
"500015","1","SPP_1",""
"500016","0.95","SPP_1",""
"500019","0.93","SPP_1",""
"500021","0.94","SPP_1",""
"500024","0.92","SPP_1",""
"500025","0.99","SPP_1",""
"500026","1","SPP_1",""
"500027","0.93","SPP_1",""
"500030","0.92","SPP_1",""
"500031","0.91","SPP_1",""
"500033","0.87","SPP_1",""
"500036","0.92","SPP_1",""
"500037","0.88","SPP_1",""
"500039","0.97","SPP_1",""
"500041","0.89","SPP_1",""
"500044","1","SPP_1",""
"500049","0.89","SPP_1",""
"500050","0.9","SPP_1",""
"500051","0.92","SPP_1",""
"500053","0.92","SPP_1",""
"500054","0.95","SPP_1",""
"500058","0.98","SPP_1",""
"500060","0.92","SPP_1",""
"500064","0.93","SPP_1",""
"500072","0.94","SPP_1",""
"500077","0.99","SPP_1",""
"500079","0.94","SPP_1",""
"500084","0.83","SPP_1",""
"500088","0.95","SPP_1",""
"500108","0.96","SPP_1",""
"500119","0.97","SPP_1",""
"500124","0.97","SPP_1",""
"500129","0.93","SPP_1",""
"500139","0.96","SPP_1",""
"500141","0.98","SPP_1",""
"500148","0.88","SPP_1",""
"500150","0.86","SPP_1",""
"500151","0.97","SPP_1",""
"500152","Not Available","SPP_1","16"
"510001","0.98","SPP_1",""
"510002","0.96","SPP_1",""
"510006","0.93","SPP_1",""
"510007","0.99","SPP_1",""
"510008","0.98","SPP_1",""
"510012","0.93","SPP_1",""
"510013","1.02","SPP_1",""
"510018","0.94","SPP_1",""
"510022","0.96","SPP_1",""
"510023","0.99","SPP_1",""
"510024","0.98","SPP_1",""
"510029","1","SPP_1",""
"510030","0.87","SPP_1",""
"510031","0.94","SPP_1",""
"510038","0.86","SPP_1",""
"510039","0.99","SPP_1",""
"510046","0.97","SPP_1",""
"510047","1.01","SPP_1",""
"510048","0.96","SPP_1",""
"510050","1.02","SPP_1",""
"510053","0.93","SPP_1",""
"510055","0.93","SPP_1",""
"510058","1.04","SPP_1",""
"510062","1","SPP_1",""
"510070","0.97","SPP_1",""
"510071","0.95","SPP_1",""
"510072","0.96","SPP_1",""
"510077","0.9","SPP_1",""
"510082","0.96","SPP_1",""
"510085","1.02","SPP_1",""
"510086","0.94","SPP_1",""
"520002","0.86","SPP_1",""
"520004","0.91","SPP_1",""
"520008","0.96","SPP_1",""
"520009","0.96","SPP_1",""
"520011","0.87","SPP_1",""
"520013","0.95","SPP_1",""
"520017","0.88","SPP_1",""
"520019","0.9","SPP_1",""
"520021","1.02","SPP_1",""
"520027","0.96","SPP_1",""
"520028","0.95","SPP_1",""
"520030","0.93","SPP_1",""
"520033","0.85","SPP_1",""
"520034","0.96","SPP_1",""
"520035","0.97","SPP_1",""
"520037","0.94","SPP_1",""
"520038","0.94","SPP_1",""
"520041","0.95","SPP_1",""
"520044","0.99","SPP_1",""
"520045","0.97","SPP_1",""
"520048","0.9","SPP_1",""
"520049","0.95","SPP_1",""
"520051","0.95","SPP_1",""
"520057","0.91","SPP_1",""
"520059","0.96","SPP_1",""
"520062","0.93","SPP_1",""
"520063","0.99","SPP_1",""
"520066","0.91","SPP_1",""
"520070","0.97","SPP_1",""
"520071","0.9","SPP_1",""
"520075","0.94","SPP_1",""
"520076","0.99","SPP_1",""
"520078","0.98","SPP_1",""
"520083","0.94","SPP_1",""
"520087","0.92","SPP_1",""
"520088","0.97","SPP_1",""
"520089","0.93","SPP_1",""
"520091","0.86","SPP_1",""
"520095","0.84","SPP_1",""
"520096","0.94","SPP_1",""
"520097","0.89","SPP_1",""
"520098","0.94","SPP_1",""
"520100","0.99","SPP_1",""
"520102","1","SPP_1",""
"520103","1.02","SPP_1",""
"520107","1.03","SPP_1",""
"520109","0.81","SPP_1",""
"520113","0.91","SPP_1",""
"520116","0.94","SPP_1",""
"520136","0.95","SPP_1",""
"520138","0.98","SPP_1",""
"520139","1.01","SPP_1",""
"520160","0.95","SPP_1",""
"520177","0.94","SPP_1",""
"520189","1.03","SPP_1",""
"520193","0.93","SPP_1",""
"520194","0.89","SPP_1",""
"520196","0.9","SPP_1",""
"520198","0.95","SPP_1",""
"520202","0.91","SPP_1",""
"520204","1.03","SPP_1",""
"520205","0.92","SPP_1",""
"520206","0.98","SPP_1",""
"520207","1.01","SPP_1",""
"530002","0.88","SPP_1",""
"530006","0.94","SPP_1",""
"530008","0.94","SPP_1",""
"530010","0.94","SPP_1",""
"530011","1.02","SPP_1",""
"530012","1.04","SPP_1",""
"530014","1.02","SPP_1",""
"530015","0.93","SPP_1",""
"530025","1","SPP_1",""
"530032","0.86","SPP_1",""
"530033","0.98","SPP_1",""
"670002","1.25","SPP_1",""
"670004","1","SPP_1",""
"670005","0.95","SPP_1",""
"670006","1.03","SPP_1",""
"670008","1.07","SPP_1",""
"670012","0.99","SPP_1",""
"670018","1.01","SPP_1",""
"670019","1.2","SPP_1",""
"670021","Not Available","SPP_1","16"
"670023","1.08","SPP_1",""
"670024","1.08","SPP_1",""
"670025","1.01","SPP_1",""
"670029","0.82","SPP_1",""
"670031","1.26","SPP_1",""
"670034","0.98","SPP_1",""
"670041","1.06","SPP_1",""
"670043","1.04","SPP_1",""
"670044","1.02","SPP_1",""
"670046","1","SPP_1",""
"670047","1.01","SPP_1",""
"670049","1.02","SPP_1",""
"670050","1.29","SPP_1",""
"670052","1.06","SPP_1",""
"670053","1.24","SPP_1",""
"670054","1.19","SPP_1",""
"670055","1.09","SPP_1",""
"670056","1.06","SPP_1",""
"670059","1.18","SPP_1",""
"670060","1.16","SPP_1",""
"670061","0.92","SPP_1",""
"670063","Not Available","SPP_1","16"
"670064","Not Available","SPP_1","16"
"670066","1.08","SPP_1",""
"670067","1.04","SPP_1",""
"670068","1.09","SPP_1",""
"670069","1.1","SPP_1",""
"670071","Not Available","SPP_1",""
"670072","1.21","SPP_1",""
"670073","1.02","SPP_1",""
"670075","1.15","SPP_1",""
"670076","Not Available","SPP_1",""
"670077","Not Available","SPP_1",""
